,Holder_ID,Age,Holder_Sex,District,City_Code,Race1,Race1_Hybrid,Race2,Race2_Hybrid,Race,Dog_Birth_Year,Dog_sex,Dog_Color,Dog_Age,Owner_Age_Group
6018,141379,51-60,m,5,51,Yorkshire Terrier,,,,K,2017,w,brindle,6,5
6019,141392,41-50,w,9,91,Französische Bulldogge,,,,K,2017,w,fawn,6,4
6020,141405,41-50,m,11,111,Australian Shepherd,,,,I,2005,w,schwarz/braun/weiss,18,4
6021,141421,51-60,w,11,115,Boxer,,,,I,2012,m,gestromt,11,5
6022,141440,31-40,w,5,52,Französische Bulldogge,,,,K,2017,m,schwarz/weiss,6,3
6023,141441,31-40,w,10,102,Mischling klein,,,,K,2017,w,schwarz/weiss,6,3
6024,141446,21-30,m,7,74,Cane Corso,,,,I,2017,m,schwarz,6,2
6025,141448,61-70,w,1,11,Mittelpudel,,,,K,2018,w,schwarz,5,6
6026,141465,51-60,m,3,34,Podenco,,,,I,2017,m,schwarz,6,5
6027,141485,31-40,m,3,34,Labrador Retriever,,,,I,2018,m,schwarz,5,3
6028,141494,51-60,w,3,31,Mischling klein,,,,K,2010,m,hellbraun,13,5
6029,141497,61-70,w,7,74,Mischling gross,,,,I,2011,m,braun/schwarz,12,6
6030,141499,31-40,m,12,123,Pomeranian,,Zwergspitz,,K,2017,m,weiss,6,3
6031,141516,61-70,m,4,42,Chihuahua,,,,K,2017,m,braun,6,6
6032,141517,21-30,w,9,92,Französische Bulldogge,,,,K,2018,m,braun schwarz gestromt,5,2
6033,141521,31-40,w,2,24,Deutscher Schäfer,,,,I,2017,m,weiss,6,3
6034,141537,31-40,w,11,115,Miniature Bull Terrier,,,,K,2016,w,rot,7,3
6035,141540,41-50,w,9,92,Mischling gross,,,,I,2016,m,tricolor,7,4
6036,141541,11-20,w,11,115,Französische Bulldogge,,,,K,2017,m,schwarz/weiss,6,1
6037,141542,41-50,w,9,91,Französische Bulldogge,,,,K,2017,m,grau,6,4
6038,141547,31-40,w,7,71,Lagotto Romagnolo,,,,I,2019,w,braun/weiss,4,3
6039,141560,21-30,w,12,122,Malteser,,,,K,2016,m,weiss,7,2
6040,141565,41-50,w,6,63,Malteser,,,,K,2017,m,weiss,6,4
6041,141566,41-50,w,10,101,Lagotto Romagnolo,,,,I,2018,m,braun,5,4
6042,141573,31-40,w,9,91,Boston Terrier,,,,K,2017,m,schwarz/weiss,6,3
6043,141603,31-40,m,7,73,Border Collie,,,,I,2018,w,blue/merle,5,3
6044,141626,31-40,m,9,92,Parson Russell Terrier,,,,K,2017,m,tricolor,6,3
6045,141628,41-50,w,8,82,Berner Sennenhund,,,,I,2018,m,tricolor,5,4
6046,141638,61-70,w,9,91,Border Collie,Mischling,,,I,2017,w,schwarz/weiss,6,6
6047,141639,31-40,w,9,92,Shiba Inu,,,,K,2018,m,black/tan,5,3
6048,141639,31-40,w,9,92,Mischling gross,,,,I,2018,m,schwarz,5,3
6049,141640,31-40,w,3,34,Französische Bulldogge,,,,K,2017,w,schwarz,6,3
6050,141641,21-30,m,2,21,Rhodesian Ridgeback,,,,I,2017,w,braun,6,2
6051,141662,21-30,w,4,42,Jack Russel Terrier,Mischling,,,K,2018,m,tricolor,5,2
6052,141674,31-40,m,7,72,Border Collie,,,,I,2019,m,schwarz/weiss,4,3
6053,141674,31-40,m,7,72,Sibirischer Husky,,,,I,2017,w,weiss,6,3
6054,141676,41-50,m,4,41,Mischling klein,,,,K,2013,m,schwarz/weiss,10,4
6055,141677,51-60,w,12,122,Mischling klein,,,,K,2017,w,schwarz/weiss,6,5
6056,141679,71-80,w,12,122,West Highland White Terrier,,,,K,2018,w,weiss,5,7
6057,141687,31-40,w,8,82,Chihuahua,,,,K,2013,w,golden,10,3
6058,141687,31-40,w,8,82,Zwergspitz,,,,K,2018,w,creme,5,3
6059,141691,41-50,w,2,24,Toypudel,,,,K,2017,m,braun/rot,6,4
6060,141699,31-40,m,2,21,Beagle,,,,K,2016,w,tricolor,7,3
6061,141704,51-60,m,7,74,Yorkshire Terrier,,,,K,2012,m,beige/grau,11,5
6062,141719,41-50,m,12,123,Chihuahua,,,,K,2017,w,hellbraun,6,4
6063,141721,31-40,m,3,31,Dachshund,,Border Collie,,I,2017,w,tricolor,6,3
6064,141732,61-70,w,10,102,Papillon,,,,K,2013,m,tricolor,10,6
6065,141749,21-30,w,1,11,Mischling klein,,,,K,2017,w,beige,6,2
6066,141754,81-90,m,6,61,Dachshund,,,,K,2004,w,braun,19,8
6067,141755,41-50,w,11,119,Labrador Retriever,,,,I,2018,w,rot/braun,5,4
6068,141783,21-30,m,9,91,English Cocker Spaniel,,,,K,2018,m,rot,5,2
6069,141787,21-30,w,12,122,Malteser,,,,K,2013,m,weiss,10,2
6070,141788,41-50,w,2,24,Mischling gross,,,,I,2018,w,schwarz/braun,5,4
6071,141789,21-30,w,9,92,Biewer Yorkshire Terrier,,,,K,2017,m,schwarz/weiss/beige,6,2
6072,141791,31-40,w,7,74,Entlebucher Sennenhund,,,,I,2018,w,tricolor,5,3
6073,141802,61-70,w,12,121,Eurasier,,,,I,2018,w,grau,5,6
6074,141807,41-50,w,7,72,Labrador Retriever,,Golden Retriever,,I,2018,w,beige,5,4
6075,141817,21-30,w,11,111,Französische Bulldogge,,,,K,2017,m,fawn,6,2
6076,141827,41-50,m,2,21,Chihuahua,,,,K,2015,w,beige,8,4
6077,141832,31-40,w,9,92,Französische Bulldogge,,,,K,2008,w,fawn,15,3
6078,141832,31-40,w,9,92,Französische Bulldogge,,,,K,2009,m,schwarz/beige,14,3
6079,141841,31-40,m,3,33,Mops,,,,K,2018,w,fawn,5,3
6080,141841,31-40,m,3,33,Mops,,,,K,2018,w,beige,5,3
6081,141860,31-40,w,2,21,Französische Bulldogge,,,,K,2011,m,schwarz gestromt,12,3
6082,141863,21-30,w,9,92,Mischling gross,,,,I,2016,m,braun/schwarz,7,2
6083,141888,31-40,m,3,31,Dobermann,,,,I,2010,m,schwarz/braun,13,3
6084,141892,41-50,w,3,34,Pudel,,Labrador Retriever,,I,2015,w,schwarz/weiss,8,4
6085,141896,31-40,w,3,34,Chow Chow,,,,I,2013,m,weiss,10,3
6086,141907,31-40,w,8,82,Dachshund,,,,K,2014,w,gelb,9,3
6087,141909,71-80,w,2,21,American Cocker Spaniel,,,,K,2010,m,rot,13,7
6088,141910,21-30,w,7,73,Golden Retriever,,,,I,2017,m,golden,6,2
6089,141936,31-40,w,2,21,Mischling gross,,,,I,2015,m,schwarz,8,3
6090,141964,21-30,w,11,119,Mischling gross,,,,I,2017,w,weiss/schwarz,6,2
6091,141967,61-70,w,11,119,Mischling klein,,,,K,2010,w,schwarz,13,6
6092,141970,41-50,w,8,81,Russischer schwarzer Terrier,,,,I,2009,w,schwarz/braun,14,4
6093,141970,41-50,w,8,81,Toypudel,,,,K,2017,w,grau,6,4
6094,141979,51-60,w,7,72,Mischling klein,,,,K,2010,w,weiss/braun,13,5
6095,141979,51-60,w,7,72,Malteser,,Zwergpudel,,K,2017,w,weiss,6,5
6096,141984,21-30,w,3,31,Coton de Tulear,,,,K,2018,m,weiss,5,2
6097,141989,31-40,w,5,52,Bolonka Zwetna,,,,K,2018,m,zobel,5,3
6098,141990,41-50,w,9,91,Mischling klein,,,,K,2007,w,braun/grau,16,4
6099,141997,21-30,w,6,61,Bolonka Zwetna,,,,K,2018,m,zobel,5,2
6100,142010,41-50,w,10,101,Mischling klein,,,,K,2017,m,schwarz,6,4
6101,142032,21-30,w,11,119,Zwergspitz,,Pomeranian,,K,2017,w,schwarz,6,2
6102,142035,31-40,m,9,92,Französische Bulldogge,,,,K,2017,m,braun,6,3
6103,142036,41-50,m,7,73,Chihuahua,,,,K,2017,m,tricolor,6,4
6104,142038,31-40,w,9,92,Welsh Corgi Pembroke,,,,K,2011,m,rot/weiss,12,3
6105,142039,31-40,m,2,21,Mischling klein,,,,K,2017,m,braun,6,3
6106,142040,31-40,m,5,52,Shiba Inu,,,,K,2016,m,rot/weiss,7,3
6107,142045,41-50,w,4,44,Malteser,,,,K,2010,w,weiss,13,4
6108,142066,51-60,w,7,73,Appenzeller Sennenhund,,,,I,2012,w,tricolor,11,5
6109,142079,41-50,m,2,21,Collie,,,,I,2010,w,tricolor,13,4
6110,142081,71-80,m,7,71,Mischling gross,,,,I,2014,m,tricolor,9,7
6111,142082,61-70,m,5,51,Malteser,,,,K,2015,w,weiss,8,6
6112,142087,31-40,m,12,122,Chihuahua,,,,K,2009,w,sandfarbig,14,3
6113,142088,31-40,m,3,31,Akita,,,,I,2018,m,tricolor,5,3
6114,142094,61-70,w,9,91,Collie,,,,I,2017,w,sable,6,6
6115,142096,31-40,w,2,21,Chihuahua,,,,K,2018,w,schwarz,5,3
6116,142098,21-30,w,5,51,Zwergpudel,,,,K,2010,m,schwarz,13,2
6117,142119,21-30,w,8,83,Zwergspitz,,,,K,2018,m,weiss,5,2
6118,142123,31-40,m,10,102,Appenzeller Sennenhund,Mischling,,,I,2018,w,tricolor,5,3
6119,142154,31-40,m,2,21,Englische Bulldogge,,,,I,2011,m,braun/weiss,12,3
6120,142158,31-40,m,9,92,Bologneser,,,,K,2016,m,tricolor,7,3
6121,142230,31-40,m,3,31,Mischling gross,,,,I,2016,m,schwarz/beige,7,3
6122,142231,31-40,m,7,73,Border Collie,,,,I,2010,w,tricolor,13,3
6123,142232,41-50,w,12,123,Shih Tzu,,,,K,2018,w,tricolor,5,4
6124,142242,41-50,w,6,63,Groenendael,,,,I,2015,m,schwarz,8,4
6125,142244,71-80,w,10,101,Malinois,,Schäfer,,I,2010,w,braun/schwarz,13,7
6126,142247,41-50,w,8,82,Beagle,Mischling,,,K,2012,w,weiss/braun,11,4
6127,142263,31-40,w,11,119,Chihuahua,,,,K,2017,m,fawn,6,3
6128,142264,31-40,w,2,21,Shetland Sheepdog,,,,K,2018,m,blue/merle,5,3
6129,142265,41-50,w,2,24,Labrador,,Pudel,,I,2018,m,schwarz,5,4
6130,142266,61-70,m,6,61,Chihuahua,,,,K,2017,m,weiss/braun,6,6
6131,142267,41-50,m,9,92,West Highland White Terrier,,,,K,2016,m,weiss,7,4
6132,142270,41-50,w,7,72,Sheltie,Mischling,,,K,2008,w,vierfarbig,15,4
6133,142277,51-60,w,5,52,Mischling gross,,,,I,2013,m,beige/grau,10,5
6134,142331,51-60,m,11,119,Bolonka Zwetna,,,,K,2018,m,golden,5,5
6135,142332,41-50,w,9,92,Shih Tzu,,,,K,2017,w,beige,6,4
6136,142333,71-80,w,3,31,Zwergspitz,,,,K,2018,w,orange,5,7
6137,142340,21-30,w,2,21,Spitz,Mischling,,,K,2016,w,weiss/braun,7,2
6138,142341,31-40,w,7,72,Zwergspitz,,,,K,2017,w,weiss,6,3
6139,142350,41-50,m,11,111,Mischling gross,,,,I,2018,m,schwarz/braun,5,4
6140,142352,41-50,m,12,121,Yorkshire Terrier,,Chihuahua,,K,2018,w,braun,5,4
6141,142356,41-50,m,6,61,Labrador Retriever,,,,I,2009,m,choco,14,4
6142,142356,41-50,m,6,61,Labrador Retriever,,,,I,2019,m,gelb,4,4
6143,142357,11-20,w,2,23,Chihuahua,,,,K,2016,m,braun,7,1
6144,142368,31-40,w,10,101,Labrador Retriever,,,,I,2015,m,golden,8,3
6145,142375,41-50,w,3,31,Bolonka Zwetna,,,,K,2011,w,schwarz/weiss,12,4
6146,142376,31-40,w,11,111,Dachshund,,,,K,2018,w,saufarben,5,3
6147,142380,31-40,w,2,24,Mischling gross,,,,I,2017,w,tricolor,6,3
6148,142388,41-50,w,2,21,Jack Russel Terrier,,,,K,2004,m,tricolor,19,4
6149,142397,21-30,m,11,119,Boxer,,,,I,2018,m,gelb/weiss,5,2
6150,142408,21-30,m,9,92,Yorkshire Terrier,,,,K,2017,w,blue/tan,6,2
6151,142411,51-60,m,7,71,Berner Sennenhund,,,,I,2018,m,tricolor,5,5
6152,142460,31-40,m,3,31,Mischling klein,,,,K,2016,w,tricolor,7,3
6153,142499,61-70,w,8,83,Mischling klein,Mischling,,,K,2018,w,choco,5,6
6154,142500,31-40,w,9,91,Zwergschnauzer,,,,K,2018,m,grau/weiss,5,3
6155,142501,51-60,m,4,44,Basenji,,,,K,2018,m,tricolor,5,5
6156,142519,31-40,m,10,101,Schäfer,Mischling,,,I,2016,w,braun/schwarz,7,3
6157,142559,41-50,w,3,33,Französische Bulldogge,,,,K,2018,w,blau/weiss,5,4
6158,142562,31-40,m,8,82,Dachshund,,,,K,2018,m,schwarz/braun/grau,5,3
6159,142563,81-90,w,5,51,Bergamasker,Mischling,,,I,2006,m,braun/schwarz,17,8
6160,142564,51-60,m,12,122,Pinscher,,,,K,2019,m,rot/braun,4,5
6161,142565,11-20,w,10,102,Labrador Retriever,,,,I,2018,w,weiss,5,1
6162,142566,21-30,w,2,21,Labrador Retriever,,,,I,2018,m,weiss,5,2
6163,142567,31-40,w,9,91,Labrador Retriever,,,,I,2018,m,braun,5,3
6164,142568,41-50,w,10,101,Parson Russell Terrier,,,,K,2018,w,weiss/braun,5,4
6165,142569,31-40,w,9,92,Chihuahua,,,,K,2016,m,beige,7,3
6166,142598,61-70,w,7,72,Sennenhund,Mischling,,,I,2005,w,tricolor,18,6
6167,142605,71-80,m,11,115,Malteser,,,,K,2017,m,weiss,6,7
6168,142609,21-30,m,11,115,Mischling klein,,,,K,2017,m,tricolor,6,2
6169,142634,41-50,m,5,52,Golden Retriever,,Pudel,,I,2018,m,fawn,5,4
6170,142635,31-40,w,5,52,Labrador Retriever,,,,I,2018,m,silber,5,3
6171,142637,41-50,w,11,115,Yorkshire Terrier,,,,K,2018,m,braun/schwarz,5,4
6172,142667,21-30,m,6,61,Mischling gross,,,,I,2017,w,grau/weiss,6,2
6173,142682,21-30,w,11,111,Magyar Viszla,,,,I,2018,w,schwarz,5,2
6174,142684,61-70,m,6,63,Groenendael,,,,I,2018,m,schwarz,5,6
6175,142696,31-40,w,11,119,Cane Corso,,,,I,2018,w,grau,5,3
6176,142699,21-30,m,2,24,Magyar Viszla,,,,I,2010,m,braun,13,2
6177,142706,51-60,m,8,82,Lagotto Romagnolo,,,,I,2016,w,braun/weiss,7,5
6178,142725,31-40,w,2,23,Französische Bulldogge,,,,K,2018,m,beige,5,3
6179,142736,31-40,m,9,92,Mischling klein,,,,K,2016,w,braun,7,3
6180,142742,21-30,w,4,44,Italienisches Windspiel,,,,K,2018,w,blau,5,2
6181,142749,21-30,m,9,92,Basenji,,,,K,2017,m,braun/weiss,6,2
6182,142765,31-40,w,9,91,Zwergschnauzer,,,,K,2018,m,weiss,5,3
6183,142766,31-40,m,2,21,Mischling klein,,,,K,2010,w,hellbraun,13,3
6184,142768,31-40,m,6,61,Deutscher Pinscher,,,,I,2018,w,schwarz/rot,5,3
6185,142772,51-60,m,4,41,Boston Terrier,,,,K,2018,m,grau,5,5
6186,142773,31-40,w,3,34,Biewer Yorkshire Terrier,,,,K,2018,w,schwarz/braun,5,3
6187,142774,21-30,w,12,123,Pomeranian,,,,K,2018,w,creme,5,2
6188,142792,41-50,w,3,33,Labrador Retriever,Mischling,,,I,2018,w,schwarz,5,4
6189,142811,31-40,w,3,34,Chihuahua,,,,K,2015,m,beige,8,3
6190,142830,31-40,w,10,101,Beagle,,,,K,2010,w,tricolor,13,3
6191,142847,41-50,w,5,52,Labrador,,Pudel,,I,2018,m,creme,5,4
6192,142861,41-50,m,11,119,Border Collie,,Bergamasker,,I,2018,m,schwarz/weiss/braun,5,4
6193,142864,31-40,m,2,21,Shih Tzu,Mischling,,,K,2006,w,blondfarben,17,3
6194,142869,31-40,w,10,101,Flat Coated Retriever,,,,I,2018,m,schwarz,5,3
6195,142870,21-30,m,7,73,Pomeranian,,,,K,2015,m,schwarz,8,2
6196,142884,21-30,m,11,115,Border Collie,,,,I,2014,w,blue/merle,9,2
6197,142927,21-30,w,7,73,Golden Retriever,,Zwergpudel,,I,2018,w,golden,5,2
6198,142936,41-50,m,3,31,Field Spaniel,,,,I,2018,m,schwarz,5,4
6199,142945,21-30,m,10,101,Labrador Retriever,,,,I,2019,w,Fox/Red,4,2
6200,142945,21-30,m,10,101,Labrador,,,,I,2019,m,Fox/Red,4,2
6201,142984,31-40,w,11,111,Miniature Bull Terrier,,,,K,2017,m,weiss,6,3
6202,143005,71-80,m,10,101,Pudel,,,,K,2018,w,schwarz lohfarbig,5,7
6203,143009,31-40,w,7,73,Mischling klein,,,,K,2017,m,schwarz,6,3
6204,143016,21-30,w,6,61,Border Collie,,,,I,2013,m,braun/weiss,10,2
6205,143022,61-70,w,10,101,Lakeland Terrier,,,,K,2018,m,rot,5,6
6206,143029,41-50,w,10,101,Petit Brabançon,,,,K,2017,w,black/tan,6,4
6207,143031,41-50,w,12,123,Foxterrier,,,,K,2013,m,weiss/schwarz/braun,10,4
6208,143050,31-40,w,2,21,Französische Bulldogge,,,,K,2017,m,brindle,6,3
6209,143054,41-50,m,2,21,Welsh Terrier,,,,K,2008,m,braun/grau,15,4
6210,143059,31-40,w,8,83,Französische Bulldogge,,,,K,2014,m,rot/beige,9,3
6211,143068,21-30,w,3,31,Australien Kelpie,,Deutscher Schäfer,,I,2009,w,braun,14,2
6212,143075,51-60,m,8,83,Golden Retriever,,,,I,2018,m,creme,5,5
6213,143106,71-80,w,3,33,Havaneser,,,,K,2013,m,schwarz,10,7
6214,143107,21-30,m,4,44,Französische Bulldogge,,,,K,2019,w,rehbraun,4,2
6215,143107,21-30,m,4,44,Rottweiler,,,,I,2018,m,schwarz/braun,5,2
6216,143110,41-50,w,10,102,Labrador,,Pudel,,I,2016,m,braun,7,4
6217,143124,51-60,m,1,11,Dogo Argentino,,,,I,2013,m,weiss,10,5
6218,143131,51-60,w,8,83,Mops,,,,K,2014,m,beige,9,5
6219,143131,51-60,w,8,83,Mops,,,,K,2016,m,beige,7,5
6220,143131,51-60,w,8,83,Deutscher Schäfer,,,,I,2006,w,schwarz/braun,17,5
6221,143134,41-50,w,10,102,Mischling gross,,,,I,2014,m,schwarz,9,4
6222,143135,61-70,w,4,44,Jack Russel Terrier,Mischling,,,K,2015,w,tricolor,8,6
6223,143138,61-70,w,12,123,Mischling gross,,,,I,2014,m,braun,9,6
6224,143146,31-40,m,7,74,Malinois,,Collie,,I,2013,w,braun,10,3
6225,143165,21-30,w,9,91,Mischling klein,,,,K,2018,w,schwarz,5,2
6226,143175,31-40,w,4,42,Mops,,,,K,2009,m,beige,14,3
6227,143177,31-40,m,9,92,Mischling klein,,,,K,2013,m,schwarz/weiss,10,3
6228,143179,31-40,m,12,123,Old Englische Bulldogge,,,,I,2018,m,gestromt,5,3
6229,143197,31-40,w,11,111,Deutscher Schäfer,,,,I,2018,w,grau,5,3
6230,143201,31-40,w,2,21,Mops,,,,K,2005,m,beige,18,3
6231,143203,41-50,m,7,72,Mischling gross,,,,I,2016,m,beige,7,4
6232,143216,61-70,w,10,102,Malteser,Mischling,,,K,2014,m,weiss/beige,9,6
6233,143217,31-40,m,11,111,Collie,,,,I,2009,m,schwarz,14,3
6234,143218,51-60,m,12,122,Pinscher,,,,K,2018,m,schwarz,5,5
6235,143223,71-80,m,3,33,Labrador Retriever,,,,I,2017,w,gelb,6,7
6236,143229,41-50,w,10,101,Labrador,,Pudel,,I,2018,w,apricot,5,4
6237,143235,61-70,w,4,41,Labrador Retriever,,,,I,2018,w,gelb,5,6
6238,143236,31-40,w,9,91,Pomeranian,,Zwergspitz,,K,2015,w,schwarz,8,3
6239,143237,21-30,m,9,92,Podenco,,Aidi (Atlas Berghund),,I,2018,w,schwarz,5,2
6240,143238,21-30,w,2,21,Mischling klein,,,,K,2014,m,schwarz/grau,9,2
6241,143239,51-60,w,6,63,Labrador Retriever,,,,I,2018,m,weiss,5,5
6242,143257,21-30,w,7,71,Boston Terrier,,,,K,2018,m,schwarz/weiss,5,2
6243,143258,41-50,w,10,102,Cairn Terrier,,,,K,2018,w,brindle,5,4
6244,143259,41-50,w,2,24,Mittelspitz,,,,K,2013,m,hellbraun,10,4
6245,143262,21-30,m,12,123,Französische Bulldogge,,,,K,2014,m,rot,9,2
6246,143272,51-60,w,6,63,Havaneser,,,,K,2018,w,rot,5,5
6247,143274,61-70,m,2,24,Mops,,,,K,2018,w,beige,5,6
6248,143275,61-70,m,1,11,Lagotto Romagnolo,,,,I,2018,m,weiss/orange,5,6
6249,143277,21-30,m,9,91,Havaneser,,,,K,2018,w,braun,5,2
6250,143285,31-40,w,6,61,Labrador Retriever,,,,I,2011,w,schwarz,12,3
6251,143303,21-30,m,3,33,Border Terrier,,,,K,2013,w,red grizzle,10,2
6252,143308,31-40,m,11,111,Labrador Retriever,,Pudel,,I,2018,w,choco,5,3
6253,143310,21-30,m,12,121,Schäfer,Mischling,,,I,2015,m,schwarz/braun/beige,8,2
6254,143343,71-80,w,9,92,Yorkshire Terrier,,,,K,2018,w,braun,5,7
6255,143348,21-30,w,9,92,Chow Chow,,,,I,2017,m,beige,6,2
6256,143355,61-70,w,11,119,Malteser,,Pudel,,K,2018,w,braun,5,6
6257,143356,41-50,m,11,111,Mischling klein,,,,K,2016,w,schwarz/weiss,7,4
6258,143392,51-60,w,10,101,Vizsla,,,,I,2006,m,rotbraun,17,5
6259,143392,51-60,w,10,101,Vizsla,,,,I,2013,w,rotbraun,10,5
6260,143392,51-60,w,10,101,Vizsla,,,,I,2015,m,rotbraun,8,5
6261,143396,31-40,w,6,61,Welsh Corgi Pembroke,,,,K,2018,m,rot,5,3
6262,143403,41-50,w,9,92,Mischling klein,,,,K,2009,w,hellbraun,14,4
6263,143404,51-60,m,3,31,Pomeranian,,,,K,2017,m,weiss,6,5
6264,143407,31-40,m,11,119,Galgo Espanol,Mischling,,,I,2017,w,schwarz,6,3
6265,143409,61-70,m,10,102,Englische Bulldogge,,,,I,2017,m,rot/weiss,6,6
6266,143415,31-40,m,7,73,Labrador Retriever,,,,I,2008,m,schwarz,15,3
6267,143415,31-40,m,7,73,Terrier,Mischling,,,K,2008,m,beige,15,3
6268,143416,31-40,w,3,33,Shar Pei,,,,I,2015,m,braun,8,3
6269,143417,21-30,m,11,115,Schäfer,Mischling,,,I,2014,m,braun/weiss,9,2
6270,143417,21-30,m,11,115,Deutsche Dogge,,,,I,2009,w,schwarz/weiss,14,2
6271,143429,61-70,w,3,33,Mischling gross,,,,I,2018,w,schwarz/weiss,5,6
6272,143430,31-40,w,7,72,Nova Scotia Duck Tolling Retriever,,,,I,2016,w,rot,7,3
6273,143432,31-40,w,11,115,Zwergpinscher,,,,K,2012,w,braun,11,3
6274,143435,11-20,w,7,74,Mischling gross,,,,I,2014,w,weiss/beige,9,1
6275,143443,51-60,m,7,71,Malteser,,,,K,2015,m,weiss,8,5
6276,143444,31-40,w,11,111,Zwergschnauzer,,Pudel,,K,18,w,blondfarben,2005,3
6277,143449,41-50,w,3,33,Continental Bulldog,,,,I,2016,w,schwarz/weiss,7,4
6278,143450,51-60,w,3,33,Deutscher Schäfer,,,,I,2011,w,schwarz/gelb,12,5
6279,143457,51-60,m,1,11,Australian Shepherd,,Berner Sennenhund,,I,2018,w,tricolor,5,5
6280,143458,21-30,w,11,111,Pudel,,,,K,2009,w,weiss,14,2
6281,143461,21-30,m,7,73,Mischling gross,,,,I,2015,m,dunkelbraun,8,2
6282,143465,31-40,m,8,83,Golden Retriever,,,,I,2018,w,weiss/braun,5,3
6283,143487,41-50,m,7,73,Lagotto Romagnolo,,,,I,2018,w,braun,5,4
6284,143502,21-30,m,9,91,Labrador Retriever,,Collie,,I,2018,w,schwarz,5,2
6285,143504,41-50,w,6,61,Golden Retriever,,,,I,2018,w,golden,5,4
6286,143505,31-40,m,4,44,Chihuahua,,,,K,2018,w,braun/weiss,5,3
6287,143507,31-40,m,9,92,Malinois,,Deutscher Schäfer,,I,2018,w,fauve,5,3
6288,143531,41-50,w,9,91,Labrador Retriever,,,,I,2018,m,schwarz,5,4
6289,143543,31-40,w,9,92,Dalmatiner,,,,I,2008,m,weiss/schwarz,15,3
6290,143546,51-60,w,7,74,Malteser,,,,K,2011,m,weiss,12,5
6291,143548,31-40,w,9,92,Beagle,,,,K,2018,w,tricolor,5,3
6292,143566,51-60,w,11,115,Appenzeller Sennenhund,Mischling,,,I,2017,w,tricolor,6,5
6293,143573,61-70,w,2,23,Biewer Yorkshire Terrier,,,,K,2018,m,tricolor,5,6
6294,143631,31-40,w,7,74,Beagle,,,,K,2018,w,tricolor,5,3
6295,143632,51-60,w,9,92,Papillon,,,,K,2017,m,tricolor,6,5
6296,143635,31-40,w,3,33,Jack Russel Terrier,,,,K,2018,m,weiss/braun,5,3
6297,143637,51-60,w,9,92,Mischling klein,,,,K,2015,m,braun/beige,8,5
6298,143640,21-30,w,11,115,Französische Bulldogge,,,,K,2018,m,gestromt,5,2
6299,143643,61-70,w,11,119,Labrador Retriever,,,,I,2018,m,choco,5,6
6300,143644,31-40,w,3,34,Boxer,Mischling,,,I,2017,w,schwarz/weiss,6,3
6301,143645,21-30,m,12,123,Dogo Argentino,,,,I,2018,m,weiss,5,2
6302,143647,31-40,m,3,34,Pomeranian,,,,K,2018,m,weiss/beige,5,3
6303,143659,61-70,w,1,13,Yorkshire Terrier,,,,K,2018,w,black/tan,5,6
6304,143661,41-50,w,6,61,Biewer Yorkshire Terrier,,,,K,2018,w,tricolor,5,4
6305,143662,21-30,w,9,91,Golden Retriever,,,,I,2018,m,creme,5,2
6306,143700,31-40,w,11,119,Havaneser,,,,K,2018,w,sable,5,3
6307,143704,51-60,w,2,23,American Cocker Spaniel,,,,K,2014,m,blondfarben,9,5
6308,143704,51-60,w,2,23,American Cocker Spaniel,,,,K,2005,m,hellbraun,18,5
6309,143705,31-40,w,10,102,Französische Bulldogge,,,,K,2017,m,dunkel gestromt,6,3
6310,143707,41-50,m,3,31,Old Englische Bulldogge,,,,I,2009,m,weiss gestromt,14,4
6311,143708,21-30,m,7,74,Appenzeller Sennenhund,,,,I,2017,m,tricolor,6,2
6312,143720,21-30,w,10,102,Königspudel,,,,I,2018,m,braun,5,2
6313,143741,21-30,m,5,52,Mischling klein,Mischling,,,K,2014,w,hellbraun,9,2
6314,143745,21-30,m,5,51,Labrador Retriever,Mischling,,,I,2015,m,schwarz/weiss,8,2
6315,143753,31-40,w,2,21,Setter,Mischling,,,I,2017,w,schwarz/weiss,6,3
6316,143754,21-30,w,11,115,Jack Russel Terrier,Mischling,,,K,2017,w,tricolor,6,2
6317,143769,31-40,m,3,34,Mischling gross,,,,I,2017,m,schwarz,6,3
6318,143770,31-40,w,2,21,Zwergpinscher,,,,K,2011,m,schwarz,12,3
6319,143771,31-40,w,9,91,Malteser,,,,K,2018,m,weiss,5,3
6320,143772,21-30,w,3,31,Zwergspitz,,,,K,2018,w,creme,5,2
6321,143774,31-40,w,7,74,Mischling gross,,,,I,2016,m,weiss/beige,7,3
6322,143789,41-50,w,7,71,Cavalier King Charles Spaniel,,,,K,2017,m,beige,6,4
6323,143802,51-60,w,7,74,Mops,Mischling,,,K,2011,m,gestromt,12,5
6324,143802,51-60,w,7,74,Mops,,,,K,2009,m,beige,14,5
6325,143803,81-90,w,7,72,Zwergschnauzer,,,,K,2015,w,schwarz,8,8
6326,143808,31-40,w,10,102,Mischling klein,,,,K,2017,m,orange,6,3
6327,143812,21-30,m,7,74,Continental Bulldog,,,,I,2018,w,rot,5,2
6328,143833,51-60,m,9,92,Australian Shepherd,,,,I,2018,m,tricolor,5,5
6329,143874,31-40,m,11,119,Labrador Retriever,,,,I,2018,w,schwarz,5,3
6330,143875,31-40,w,2,21,Shiba Inu,,,,K,2018,m,rot,5,3
6331,143884,31-40,m,9,92,Englische Bulldogge,,,,I,2018,m,braun/weiss,5,3
